_id,name,slug,modelName,modelSlug,brandSlug,status,fuel-type,power-hp,torque-nm,clutch-type,emission-norm,engine-capacity-cc,engine-type,gearbox,transmission-type,number-of-cylinders,rpm,no-of-reverse-gears,cooling-type,motor-type,no-of-cng-cylinders,engine-model,max-speed-km-h,gradeability,mileage,driving-range-km-charge,real-world-range-km-charge,battery-type,battery-warranty,cabin-type,turning-radius-mm,chassis-type,front-suspension,rear-suspension,tiltable-cabin,gross-vehicle-weight-kg,length-mm,height-mm,wheelbase-mm,ground-clearance-mm,fuel-tank-capacity-ltr,kerb-weight-kg,payload-kg,width-mm,battery-capacity-kwh,cargo-body-length-mm,cargo-body-width-mm,cargo-body-height-mm,front-tyre-size,number-of-tyres,rear-tyre-size,front-brake-type,rear-brake-type,tyre-type,front-rim-size,rear-rim-size,charger-type,ac-charging-time,dc-fast-charging-time,battery-swapping,adjustable-driver-seat,cruise-control,cruise-control-desc,seat-type,arm-rest,driver-information-display,driver-information-display-desc,tiltable-steering,navigation-system,navigation-system-desc,seating-capacity,air-conditioner,fog-lamps,no-of-fog-lamps,mobile-charging-point,infotainment-system,infotainment-system-desc,headlamps,drive-modes,no-of-seat-belts,gps-tracking,fuel-monitoring-system,digital-instrument-cluster,size-of-the-digital-instrument-cluster,driver-seat-belt-reminder,telematics,telematics-desc,hill-hold-assist,hill-hold-assist-desc,abs,adas,adas-desc,dashcam,tyre-pressure-monitoring-system,speed-limit-device,reverse-parking-alert,blind-spot-mirror,electronics-stability-control,no-of-airbags,lane-departure-warning,autonomous-emergency-braking,collision-mitigation-system,driver-monitoring-camera,camera-360-degree
6757dae7c36324fd2950d094,HSD 4530,hsd-4530,1012 LPT,1012-lpt,tata,,Diesel,123,390,Single plate dry friction type - 310 mm dia,BS VI,3300,3.3L NG In line water cooled direct Injection diesel engine with intercooler,5-Speed,Manual (MT),4,,,,,,,80,27,,,,,,Day Cabin,8750,C-Chassis,Semi-elliptical leaf spring with hydraulic double acting telescopic shock absorbers,Semi Elliptical Leaf Springs,,9600,,,4530,203,120,,,,,,,,8.25-16,6,8.25 X 16 - 16PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757daedc36324fd2950d095,Container 4920,container,1109g LPT,1109g-lpt,tata,,CNG,83,285,Single plate dry friction type - 280 mm dia,BS VI,3783,3.8L SGI NA,5-Speed,Manual (MT),4,,,,,,,80,21,,,,,,Day Cabin,6750,C-Chassis,Semi elliptical leaf spring with hydraulic double acting telescopic shock absorbers,Semi Elliptical Leaf Springs,,10900,,,4920,217,300,,,,,,,,8.25-16,6,8.25X16 - 16PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757daf2c36324fd2950d096,Container 3800,container-3800,1109g LPT,1109g-lpt,tata,,CNG,83,285,Single plate dry friction type - 280 mm dia,BS VI,3783,3.8L SGI NA,5-Speed,Manual (MT),4,,,,,,,80,21,,,,,,Day Cabin,6750,C-Chassis,Semi elliptical leaf spring with hydraulic double acting telescopic shock absorbers,Semi Elliptical Leaf Springs,,10900,,,3800,217,300,,,,,,,,8.25-16,6,8.25X16 - 16PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757daf8c36324fd2950d097,CAB 3800,cab,1109g LPT,1109g-lpt,tata,,CNG,83,285,Single plate dry friction type - 280 mm dia,BS VI,3783,3.8L SGI NA,5-Speed,Manual (MT),4,,,,,,,80,21,,,,,,Day Cabin,6750,C-Chassis,Semi elliptical leaf spring with hydraulic double acting telescopic shock absorbers,Semi Elliptical Leaf Springs,,10900,,,3800,217,430,,,,,,,,8.25-16,6,8.25X16 - 16PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757dafdc36324fd2950d098,CLB 3800,clb,1109g LPT,1109g-lpt,tata,,CNG,83,285,Single plate dry friction type - 280 mm dia,BS VI,3783,3.8L SGI NA,5-Speed,Manual (MT),4,,,,,,,80,21,,,,,,Day Cabin,6750,C-Chassis,Semi elliptical leaf spring with hydraulic double acting telescopic shock absorbers,Semi Elliptical Leaf Springs,,10900,,,3800,217,300,,,,,,,,8.25-16,6,8.25X16 - 16PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757db03c36324fd2950d099,CAB 4920,cab-4920,1109g LPT,1109g-lpt,tata,,CNG,83,285,Single plate dry friction type - 280 mm dia,BS VI,3783,3.8L SGI NA,5-Speed,Manual (MT),4,,,,,,,80,21,,,,,,Day Cabin,6750,C-Chassis,Semi elliptical leaf spring with hydraulic double acting telescopic shock absorbers,Semi Elliptical Leaf Springs,,10900,,,4920,217,430,,,,,,,,8.25-16,6,8.25X16 - 16PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757db08c36324fd2950d09a,FSD 4920,fsd,1109g LPT,1109g-lpt,tata,,CNG,83,285,Single plate dry friction type - 280 mm dia,BS VI,3783,3.8L SGI NA,5-Speed,Manual (MT),4,,,,,,,80,21,,,,,,Day Cabin,6750,C-Chassis,Semi elliptical leaf spring with hydraulic double acting telescopic shock absorbers,Semi Elliptical Leaf Springs,,10900,,,4920,217,430,,,,,,,,8.25-16,6,8.25X16 - 16PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757db0dc36324fd2950d09b,HSD 3800,hsd,1109g LPT,1109g-lpt,tata,,CNG,83,285,Single plate dry friction type - 280 mm dia,BS VI,3783,3.8L SGI NA,5-Speed,Manual (MT),4,,,,,,,80,21,,,,,,Day Cabin,6750,C-Chassis,Semi elliptical leaf spring with hydraulic double acting telescopic shock absorbers,Semi Elliptical Leaf Springs,,10900,,,3800,217,430,,,,,,,,8.25-16,6,8.25X16 - 16PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757db11c36324fd2950d09c,Reefers 4920,reefers,1109g LPT,1109g-lpt,tata,,CNG,83,285,Single plate dry friction type - 280 mm dia,BS VI,3783,3.8L SGI NA,5-Speed,Manual (MT),4,,,,,,,80,21,,,,,,Day Cabin,6750,C-Chassis,Semi elliptical leaf spring with hydraulic double acting telescopic shock absorbers,Semi Elliptical Leaf Springs,,10900,,,4920,217,430,,,,,,,,8.25-16,6,8.25X16 - 16PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757db16c36324fd2950d09d,HSD 4920,hsd-4920,1109g LPT,1109g-lpt,tata,,CNG,83,285,Single plate dry friction type - 280 mm dia,BS VI,3783,3.8L SGI NA,5-Speed,Manual (MT),4,,,,,,,80,21,,,,,,Day Cabin,6750,C-Chassis,Semi elliptical leaf spring with hydraulic double acting telescopic shock absorbers,Semi Elliptical Leaf Springs,,10900,,,4920,217,430,,,,,,,,8.25-16,6,8.25X16 - 16PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757db1cc36324fd2950d09e,container 4530,container,1112 LPT,1112-lpt,tata,,Diesel,123,390,Single plate dry friction type - 310 mm dia,BS VI,3300,3.3L NG In line water cooled direct Injection diesel engine with intercooler,5-Speed,Manual (MT),4,,,,,,,80,25.7,,,,,,Day Cabin,6250,C-Chassis,Semi-elliptical leaf spring with hydraulic double acting telescopic shock absorbers,Semi Elliptical Leaf Springs,,10900,,,4530,203,120,,,2255,,,,,8.25-16,6,8.25 x 16 -16PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757db21c36324fd2950d09f,container 3400,container-3400,1112 LPT,1112-lpt,tata,,Diesel,123,390,Single plate dry friction type - 310 mm dia,BS VI,3300,3.3L NG In line water cooled direct Injection diesel engine with intercooler,5-Speed,Manual (MT),4,,,,,,,80,25.7,,,,,,Day Cabin,6250,C-Chassis,Semi-elliptical leaf spring with hydraulic double acting telescopic shock absorbers,Semi Elliptical Leaf Springs,,10900,,,3400,203,120,,,2255,,,,,8.25-16,6,8.25 x 16 -16PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757db27c36324fd2950d0a0,CLB 4530,clb,1112 LPT,1112-lpt,tata,,Diesel,123,390,Single plate dry friction type - 310 mm dia,BS VI,3300,3.3L NG In line water cooled direct Injection diesel engine with intercooler,5-Speed,Manual (MT),4,,,,,,,80,25.7,,,,,,Day Cabin,6250,C-Chassis,Semi-elliptical leaf spring with hydraulic double acting telescopic shock absorbers,Semi Elliptical Leaf Springs,,10900,,,4530,203,120,,,2255,,,,,8.25-16,6,8.25 x 16 -16PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757db2cc36324fd2950d0a1,CLB 3400,clb-3400,1112 LPT,1112-lpt,tata,,Diesel,123,390,Single plate dry friction type - 310 mm dia,BS VI,3300,3.3L NG In line water cooled direct Injection diesel engine with intercooler,5-Speed,Manual (MT),4,,,,,,,80,25.7,,,,,,Day Cabin,6250,C-Chassis,Semi-elliptical leaf spring with hydraulic double acting telescopic shock absorbers,Semi Elliptical Leaf Springs,,10900,,,3400,203,120,,,2255,,,,,8.25-16,6,8.25 x 16 -16PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757db31c36324fd2950d0a2,container 4920,container-4920,1112 LPT,1112-lpt,tata,,Diesel,123,390,Single plate dry friction type - 310 mm dia,BS VI,3300,3.3L NG In line water cooled direct Injection diesel engine with intercooler,5-Speed,Manual (MT),4,,,,,,,80,25.7,,,,,,Day Cabin,8750,C-Chassis,Semi-elliptical leaf spring with hydraulic double acting telescopic shock absorbers,Semi Elliptical Leaf Springs,,10900,,,4920,203,120,,,2255,,,,,8.25-16,6,8.25 x 16 -16PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757db36c36324fd2950d0a3,FSD 3800,fsd,1112 LPT,1112-lpt,tata,,Diesel,123,390,Single plate dry friction type - 310 mm dia,BS VI,3300,3.3L NG In line water cooled direct Injection diesel engine with intercooler,5-Speed,Manual (MT),4,,,,,,,80,25.7,,,,,,Day Cabin,6900,C-Chassis,Semi-elliptical leaf spring with hydraulic double acting telescopic shock absorbers,Semi Elliptical Leaf Springs,,10900,,,3800,203,120,,,2255,,,,,8.25-16,6,8.25 x 16 -16PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757db3ac36324fd2950d0a4,container 3800,container-3800,1112 LPT,1112-lpt,tata,,Diesel,123,390,Single plate dry friction type - 310 mm dia,BS VI,3300,3.3L NG In line water cooled direct Injection diesel engine with intercooler,5-Speed,Manual (MT),4,,,,,,,80,25.7,,,,,,Day Cabin,6900,C-Chassis,Semi-elliptical leaf spring with hydraulic double acting telescopic shock absorbers,Semi Elliptical Leaf Springs,,10900,,,3800,203,120,,,2255,,,,,8.25-16,6,8.25 x 16 -16PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757db40c36324fd2950d0a5,FSD 4920,fsd-4920,1112 LPT,1112-lpt,tata,,Diesel,123,390,Single plate dry friction type - 310 mm dia,BS VI,3300,3.3L NG In line water cooled direct Injection diesel engine with intercooler,5-Speed,Manual (MT),4,,,,,,,80,25.7,,,,,,Day Cabin,8750,C-Chassis,Semi-elliptical leaf spring with hydraulic double acting telescopic shock absorbers,Semi Elliptical Leaf Springs,,10900,,,4920,203,120,,,2255,,,,,8.25-16,6,8.25 x 16 -16PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
